"","title","doi"
"197","Prognostic value of preablative stimulated thyroglobulin and its decline after 131I therapy in differentiated thyroid cancer.","10.1080/07853890.2025.2573150"
"198","Inflammation and Thyroid Cancer: Deciphering the Role of Blood Immune Indexes.","10.3390/cancers17081363"
"199","Relative Biological Effectiveness Derived from NTCP Analysis of Carbon Ion vs. Photon Radiation Therapy in Locally Advanced Non-Small Cell Lung Cancer.","10.1016/j.ijrobp.2025.07.1420"
"200","A Fusion Deep Learning Model for Predicting Adverse Drug Reactions Based on Multiple Drug Characteristics.","10.3390/life15030436"
"201","MMFi-DPBML: Multi-molecular fingerprint feature fusion for predicting ingredient-target interactions in traditional Chinese medicine.","10.1016/j.jep.2025.120451"
"202","Adversarial Debiasing for Equitable and Fair Detection of Acute Coronary Syndrome using 12-Lead ECG.","10.1109/TBME.2025.3597527"
"203","Clinical utility of the Platelet-to-neutrophil ratio in differentiating sepsis from neonatal pneumonia: an observational study.","10.1080/07853890.2025.2531252"
"204","Evaluation of the Distress Thermometer in older patients with cancer.","10.1016/j.jgo.2025.102221"
"205","Nomogram for Predicting Severe Abdominal Pain During Percutaneous Radiofrequency Ablation for Hepatocellular Carcinoma: A Retrospective Study.","10.2147/JPR.S506099"
"206","Predicting Thoracolumbar Vertebral Osteoporotic Fractures: Value Assessment of Chest CT-Based Machine Learning.","10.1016/j.acra.2025.06.023"
"207","Assessment of influential factors and risk area prediction of scrub typhus in Gannan region, China, based on ecological niche modelling and geographical detector.","10.1016/j.actatropica.2025.107726"
"208","Analysis of Risk Factors and Prediction Model of Chromosomal Abnormalities in Embryos from Patients with Missed Miscarriage.","10.2147/IJWH.S548360"
"209","Mucin phenotype-based deep learning framework for intestinal metaplasia-carcinogenesis progression prediction.","10.1038/s41698-025-01224-w"
"210","Machine Learning-Based Prediction of IVF Outcomes: The Central Role of Female Preprocedural Factors.","10.3390/biomedicines13112768"
"211","The Femoral Head Edema Zone: A Novel Classification Scheme to Better Predict Osteonecrosis Progression.","10.1016/j.arth.2025.08.035"
"212","Machine learning-based 28-day mortality prediction model for elderly neurocritically Ill patients.","10.1016/j.cmpb.2025.108589"
"213","An interactive dynamic online nomogram for predicting the frailty trajectories among older people with chronic heart failure.","10.1016/j.jad.2025.04.033"
"214","Explainable feature selection combining particle swarm optimisation with adaptive LASSO for MRI radiogenomics: Predicting HPV status in oropharyngeal cancer.","10.1016/j.cmpb.2025.109204"
"215","Risk Factors and Predictive Model for Stress Hyperglycemia After Cardiac Surgery in Non-Diabetic Patients.","10.2147/JMDH.S515269"
"216","Comprehensive clinical scale-based machine learning model for predicting subthalamic nucleus deep brain stimulation outcomes in Parkinson's disease.","10.1007/s10143-025-03424-1"
"217","A self-cycling and self-verifying electrochemical and colorimetric dual-modal biosensor for oral squamous cell carcinoma (OSCC) saliva detection.","10.1016/j.bios.2025.118000"
"218","Dual-Vessel Microcirculation Imaging in Discriminating Non-Hodgkin Lymphoma Subtypes Using Super-Resolution Ultrasound: An Exploring Study.","10.1016/j.acra.2025.10.015"
"219","MPTN: A video-based multi-point tracking network for atrioventricular junction detection and tracking in cardiovascular magnetic resonance imaging.","10.1016/j.cmpb.2025.109048"
"220","Risk prediction model of pedicle screw loosening within 2 years after decompression and instrumented fusion surgery for degenerative lumbar disease.","10.1016/j.spinee.2025.01.033"
"221","An Efficient Dual-Sampling Approach for Chest CT Diagnosis.","10.2147/JMDH.S472170"
"222","A Clinical Prediction Model for Prognosticating Salvage of the Infected Implant in Alloplastic Breast Reconstruction.","10.1097/PRS.0000000000012349"
"223","Enhancing cardiovascular risk prediction in hypertensive adults: a 3PM-based evaluation of insulin resistance and arterial stiffness.","10.1007/s13167-025-00421-8"
"224","Lipoprotein Subfractions Predict All-cause and Cardiovascular Mortality in CKD Patients Undergoing Hemodialysis: A Prospective Cohort Study Based on NMR Metabolomics.","10.1007/s43657-024-00179-5"
"225","Profiling the Kidney Before the Incision: CT-Derived Signatures Steering Reconstructive Strategy After Off-Clamp Minimally Invasive Partial Nephrectomy.","10.3390/cancers17193236"
"226","A Priori Prediction of Breast Cancer Response to Neoadjuvant Chemotherapy Using CT Radiomics.","10.3390/cancers17162706"
"227","A prognostic gene model with psychological stress-related genes captures immune activation in breast cancer.","10.1016/j.breast.2025.104678"
"228","Study of AI algorithms on mpMRI and PHI for the diagnosis of clinically significant prostate cancer.","10.1016/j.urolonc.2025.05.007"
"229","Enhancing prediction of parenchymal hemorrhage type 2 after endovascular treatment in acute ischemic stroke using dual-phase CTA.","10.1016/j.ejrad.2025.112027"
"230","An explainable and comprehensive BI-RADS assisted diagnosis pipeline for mammograms.","10.1016/j.ejmp.2025.104949"
"231","Radiation-induced rhinosinusitis in patients with nasopharyngeal carcinoma.","10.1016/j.radonc.2025.110913"
"232","Diagnostic Accuracy of Contrast-Enhanced Ultrasound in Differentiating RCC from AML in Small Hyperechoic Renal Masses (≤ 3 cm): A Retrospective Single-Center Study.","10.1016/j.clgc.2025.102414"
"233","A preoperative prediction model for microvascular invasion in hepatocellular carcinoma based on inflammatory biomarkers.","10.1016/j.gassur.2025.102245"
"234","Prediction of thyroid malignancy risk using clinical and ultrasonography features and a machine learning approach.","10.1007/s00330-025-11434-2"
"235","Detection of Microscopic Glioblastoma Infiltration in Peritumoral Edema Using Interactive Deep Learning With DTI Biomarkers: Testing via Stereotactic Biopsy.","10.1002/jmri.70058"
"236","Machine learning based detection of true ventilatory restriction.","10.1016/j.rmed.2025.108314"
"237","Improving Deep Learning-Based Grading of Partial-thickness Supraspinatus Tendon Tears with Guided Diffusion Augmentation.","10.1016/j.acra.2025.04.072"
"238","Identification of Staphylococcus aureus spondylitis in patients with spinal infections using machine learning based on routine laboratory tests: a multicenter retrospective study.","10.1097/JS9.0000000000003035"
"239","Potential Distribution Prediction of Terminalia chebula Retz. in China Under Current and Future Climate Scenarios.","10.1002/ece3.70908"
"240","Prognostic significance of frailty in chronic subdural hematoma: implications for treatment selection in the era of middle meningeal artery embolization.","10.1007/s00234-025-03591-4"
"241","Using Digital Speech Markers to Classify Functional Speech Disorder: A Proof-of-Concept Pilot Study.","10.1002/mds.30256"
"242","The risk factors for relapse behavior in individuals with substance use disorders: An interpretable machine learning study.","10.1016/j.jad.2025.119520"
"243","Ionized calcium and PTH as predictors of hypoparathyroidism following total thyroidectomy.","10.1007/s00405-025-09205-2"
"244","Biparametric MRI-Based Habitat Analysis Integrated With Deep Learning for Predicting Clinically Significant Prostate Cancer in PI-RADS Category 3 Lesions.","10.1002/jmri.70205"
"245","Predicting Preoperative Deep Vein Thrombosis Using d-Dimer-to-Albumin Ratio Combined with Neutrophil-to-Lymphocyte Ratio in Older Patients with Hip Fracture.","10.2147/CIA.S523443"
"246","MRI-based scoring systems for selective lateral lymph node dissection in locally advanced low rectal cancer after neoadjuvant chemoradiotherapy.","10.1007/s00330-025-11439-x"
"247","Risk-Stratified Biologic Efficacy in Ulcerative Colitis: A Multicenter Machine Learning Study.","10.1093/ibd/izaf272"
"248","Externally validated digital decision support tool for time-to-osteoradionecrosis risk-stratification using right-censored multi-institutional observational cohorts.","10.1016/j.radonc.2025.110890"
"249","Investigation of commonly used assessment methods for predicting fall risk in the elderly.","10.1016/j.exger.2025.112784"
"250","Novel pre-spatial data fusion deep learning approach for multimodal volumetric outcome prediction models in radiotherapy.","10.1002/mp.17672"
"251","Analyzing Pain Patterns in Stroke Survivors in Outpatient Clinics: A Retrospective, Cross-Sectional, Observational Study.","10.2147/JPR.S520809"
"252","Utilizing 12-lead electrocardiogram and machine learning to retrospectively estimate and prospectively predict atrial fibrillation and stroke risk.","10.1016/j.compbiomed.2025.109871"
"253","Preliminary Evaluation of Radiomics in Contrast-Enhanced Mammography for Prognostic Prediction of Breast Cancer.","10.3390/cancers17121926"
"254","Rate of change in upper and lower motor neuron burden is associated with survival in amyotrophic lateral sclerosis.","10.1007/s00415-025-13052-w"
"255","A Nomogram for Preoperative Prediction of Tumor Aggressiveness and Lymphovascular Space Involvement in Patients with Endometrial Cancer.","10.3390/jcm14113914"
"256","Automatically Derived Unipolar Low-Voltage-Area Burden for Predicting Atrial Fibrillation Ablation Outcomes.","10.1016/j.cjca.2025.06.077"
"257","The value of Synthetic MRI in discriminating metastatic and non-metastatic lymph nodes in head and neck squamous cell carcinoma, compared with DWI and subjective experience.","10.1016/j.ejrad.2025.112048"
"258","Preoperative risk prediction of major cardiovascular events in noncardiac surgery using the 12-lead electrocardiogram: an explainable deep learning approach.","10.1016/j.bja.2025.07.085"
"259","Next-Day Serum Glial Fibrillary Acidic Protein Levels to Aid Diagnosis of Sport-Related Concussion.","10.1212/WNL.0000000000210308"
"260","Risk factors for corneal nerve fiber loss in Chinese patients with type 2 diabetes mellitus.","10.1016/j.diabres.2025.112304"
"261","Forecasting Spoken Language Development in Children With Cochlear Implants Using Preimplant Magnetic Resonance Imaging.","10.1001/jamaoto.2025.4694"
"262","Machine learning-based prediction of postpartum hemorrhage using maternal clinical and biochemical features.","10.1002/ijgo.70609"
"263","Magnetic susceptibility source separation for assessing motor and cognitive functions in Parkinson disease.","10.1016/j.parkreldis.2025.107989"
"264","Predictive Value of Quantitative ADC, SUVmax, and the SUVmax/ADC Ratio for Biological Behavior and Prognosis in High-Risk Prostate Cancer.","10.3390/jcm14207150"
"265","A nomogram for predicting tongue collapse in DISE based on UACT findings in OSA patients.","10.1007/s00405-025-09420-x"
"266","Integrating Multi-Modal Imaging Features for Early Prediction of Acute Kidney Injury in Pneumonia Sepsis: A Multicenter Retrospective Study.","10.1016/j.acra.2025.08.007"
"267","Interaction between coronary lesion complexity and coronary microvascular dysfunction in the prognosis of NSTEMI patients.","10.1007/s00392-025-02803-4"
"268","ITGA3-MET interaction promotes papillary thyroid cancer progression via ERK and PI3K/AKT pathways.","10.1080/07853890.2025.2483379"
"269","Predicting Radionecrosis After Stereotactic Radiation Therapy for Solitary Brain Metastases: External Validation of a Univariable Model and Development of a Multivariable Model.","10.1016/j.adro.2025.101871"
"270","Concordance Index-Based Comparison of Inflammatory and Classical Prognostic Markers in Untreated Hepatocellular Carcinoma.","10.3390/jcm14155514"
"271","First clinical investigation to predict lymphovascular and/or perineural invasion in gastric cancer using 18F-FAPI-42 PET/CT parameters.","10.1007/s00259-025-07325-9"
